id,name,sortId
3758,天天坚果包装袋,4
3759,水果保护纸,4
3760,钮扣,4
3761,大肉骨头,4
3762,卫生巾外层薄塑纸,4
3763,脏污衣服,4
3764,零食真空包装袋,4
3765,雪糕袋子,4
3766,纸质吸管,4
3767,沾有油渍的烘培纸,4
3768,面膜包装袋,4
3769,三只松鼠真空包装袋,4
3770,纽扣（少量）,4
3771,吸管塑料包装,4
3772,卸妆纸巾,4
3773,气泡膜,4
3774,线,4
3775,塑封袋,4
3776,冷饮包装,4
3777,拨筋棒,4
3778,狗尿垫,4
3779,碎纸屑（小于2*10mm）,4
3780,薯片真空包装袋,4
3781,广告颜料,4
3782,喝过的奶茶杯,4
3783,高密度碎纸机处理的碎纸,4
3784,一次性调羹,4
3785,订书机钉,4
3786,艾灸条,4
3787,滤挂咖啡,4
3788,袋装洗洁精,4
3789,方便面调味包,4
3790,茶叶包装袋,4
3791,电蚊香液瓶,4
3792,手机钢化膜,4
3793,外卖盒,4
3794,碧然德过滤芯,4
3795,装蔬菜的塑料袋,4
3796,纸皮核桃壳,4
3797,卷筒纸外包装,4
3798,祛黑头鼻贴,4
3799,厕纸包装袋,4
3800,湿抹布,4
3801,被污染牛奶盒,4
3802,老花眼镜,4
3803,蜡烛塑料模,4
3804,奶粉盖,4
3805,大头钉,4
3806,不干胶纸,4
3807,带子壳,4
3808,软膜撕拉面膜,4
3809,包裹着狗屎的餐巾纸,4
3810,刮眉刀,4
3811,爽身粉,4
3812,麦穗,4
3813,湿报纸,4
3814,碳包,4
3815,纸巾外包装,4
3816,碗碎片,4
3817,甜芦粟皮,4
3818,辣条真空包装袋,4
3819,牛肉干真空包装袋,4
3820,粘虫板,4
3821,宠物尿垫,4
3822,花螺,4
3823,土豆泥盒子,4
3824,山核桃壳,4
3825,猫窝,4
3826,麻将牌,4
3827,豆干包装袋,4
3828,化妆蛋,4
3829,一次性棉签,4
3830,苍蝇贴,4
3831,大龙虾,4
3832,清洁球,4
3833,锡箔,4
3834,锡箔灰,4
3835,鱼缸过滤棉,4
3836,绵柔巾,4
3837,不二家棒棒糖纸杆,4
3838,可乐纸杯,4
3839,粘蝇纸,4
3840,可擦性水笔,4
3841,海苔包装,4
3842,无法再生的纸张,4
3843,受污染的纸,4
3844,压敏纸,4
3845,受污染的塑料制品,4
3846,破旧陶瓷品,4
3847,妇女卫生用品,4
3848,内衣裤,4
3849,咖啡搅拌棒,4
3850,竹篮,4
3851,玩偶夹,4
3852,一次性小勺,4
3853,尘土,4
3854,蜡烛铝壳,4
3855,废机油,4
3856,面条包装纸,4
3857,蚊香架,4
3858,海绵条,4
3859,挂式除湿袋,4
3860,冰淇淋盒子,4
3861,美白牙素,4
3862,蟑螂板,4
3863,护眼贴,4
3864,小石头,4
3865,蟑螂屋,4
3866,硅胶,4
3867,弹力球,4
3868,喷雾瓶,4
3869,泡泡糖包装纸,4
3870,包裹着泡泡糖的纸巾,4
3871,缝衣针,4
3872,桶装方便面包装,4
3873,笔杆,4
3874,食品脱氧剂,4
3875,雪糕盒,4
3876,湿尿片,4
3877,馒头垫纸,4
3878,包子垫纸,4
3879,丢进了烟头的矿泉水瓶,4
3880,衣夹,4
3881,一次性雨衣,4
3882,雨刮器,4
3883,浴擦,4
3884,鞋擦,4
3885,指甲锉,4
3886,猫餐盒,4
3887,凉垫,4
3888,冰垫,4
3889,卸妆水,4
3890,外卖袋,4
3891,一次性汤勺,4
3892,一次性方便筷,4
3893,茶叶蛋料包,4
3894,香肠包装袋,4
3895,一次性冰淇淋挖勺,4
3896,染色头发,4
3897,牙刷包装,4
3898,香烟盒塑料膜,4
3899,鞋油,4
3900,跳绳,4
3901,烟嘴过滤器,4
3902,羽毛,4
3903,毽子,4
3904,近视眼镜,4
3905,iPad保护壳,4
3906,鸭脖包装袋,4
3907,塑料绳,4
3908,中药盒,4
3909,滴管,4
3910,脚踏板,4
3911,撕裂带,4
3912,踏脚板,4
3913,中药包装,4
3914,沾染香精的纸巾,4
3915,一次性塑料滴管,4
3916,机油瓶,4
3917,防冻液桶,4
3918,包裹着蚊子的餐巾纸,4
3919,中药塑料包装袋,4
3920,母乳皂,4
3921,脏卫生纸,4
3922,风筝,4
3923,拼图,4
3924,苍蝇拍,4
3925,磨脚皮器,4
3926,包装带,4
3927,湿餐巾纸,4
3928,吸奶器,4
3929,面具,4
3930,桌角垫,4
3931,香薰蜡烛,4
3932,晾衣绳,4
3933,鸡排纸袋,4
3934,沾染油烟机油的纸巾,4
3935,木糖醇口香糖,4
3936,污染废纸,4
3937,烘培锡纸,4
3938,牛棒骨,4
3939,圣代塑料包装,4
3940,可爱多包装纸,4
3941,木屑猫砂,4
3942,遮瑕膏,4
3943,彩色铅笔,4
3944,木叉子,4
3945,搪瓷杯,4
3946,搪瓷碗,4
3947,麦片小包装袋,4
3948,发膜罐,4
3949,免水洗发喷雾,4
3950,竹篮子,4
3951,按摩精油,4
3952,泡面叉子,4
3953,硅胶模具,4
3954,闪粉,4
3955,生日蜡烛,4
3956,油皮纸,4
3957,遮光布,4
3958,彩票,4
3959,染发剂包装盒,4
3960,三色杯盒子,4
3961,丁字裤,4
3962,消毒片,4
3963,脚指甲盖,4
3964,仓鼠垫料,4
3965,猫咪饮水器,4
3966,矿泉水包装膜,4
3967,雨伞套带,4
3968,笔套,4
3969,竹凉席,4
3970,雅漾喷雾瓶,4
3971,中性笔笔芯,4
3972,老鼠贴,4
3973,干脆面包装袋,4
3974,湿木屑,4
3975,一次性纸内裤,4
3976,围棋,4
3977,速冻食品包装,4
3978,挂耳茶包,4
3979,散粉,4
3980,防水纸袋,4
3981,花卉肥料,4
3982,沙拉盒,4
3983,奶粉袋,4
3984,标贴,4
3985,湿茶包,4
3986,早餐粥盒,4
3987,成人尿不湿,4
3988,洗衣凝珠,4
3989,补水喷雾,4
3990,三七粉包装袋,4
3991,一次性指套,4
3992,布面鼠标垫,4
3993,白砂糖包装袋,4
3994,快递盒内防撞包,4
3995,眼线液笔,4
3996,老鼠夹,4
3997,马桶垫,4
3998,一次性床单,4
3999,喷绘布,4
4000,鹅毛,4
4001,牛尾骨头,4
4002,薯条包装袋,4
4003,亮片,4
4004,咖啡棒,4
4005,隔离霜,4
4006,陶瓷刀,4
4007,巴黎水瓶盖,4
4008,美甲片,4
4009,煤渣,4
4010,爆米花桶,4
4011,活性炭包,4
4012,锡纸饭盒,4
4013,牛腿骨,4
4014,棉麻袋,4
4015,羊腿骨,4
4016,骨瓷杯,4
4017,除尘贴,4
4018,蟹肉棒包装,4
4019,挂钩,4
4020,湿洗脸巾,4
4021,三明治包装纸,4
4022,三明治包装盒,4
4023,女士香烟,4
4024,抹茶包装袋,4
4025,Pocky包装袋,4
4026,泳裤,4
4027,咖啡豆包装袋,4
4028,蛋挞锡纸盒,4
4029,睫毛,4
4030,眉毛,4
4031,白头发,4
4032,纹身贴,4
4033,运动手环,4
4034,酒粕面膜,4
4035,海藻面膜,4
4036,生煎包装盒,4
4037,挂钩包装纸,4
4038,矿泉水瓶标签,4
4039,扭蛋外壳,4
4040,烘培纸,4
4041,使用过的吸油面纸,4
4042,蹄膀骨头,4
4043,脚圈骨头,4
4044,豆浆包装袋,4
4045,针筒包装,4
4046,方便面油包,4
4047,方便面菜包,4
4048,砂纸,4
4049,水槽滤网,4
4050,青蟹,4
4051,鹦鹉毛,4
4052,蛋糕塑料包装袋,4
4053,脏椰奶盒,4
4054,酒精棉签,4
4055,白泥面膜,4
4056,蛋糕包装袋,4
4057,火柴盒,4
4058,来伊份真空包装袋,4
4059,有色垃圾袋,4
4060,酸奶勺子,4
4061,勺子包装袋,4
4062,芦荟胶,4
4063,肉夹馍袋子,4
4064,辅食泥包装袋,4
4065,薯条盒,4
4066,芝麻糊包装袋,4
4067,藕粉包装袋,4
4068,KFC全家桶,4
4069,蝴蝶结,4
4070,鸟窝,4
4071,泡面勺子,4
4072,花束包装纸,4
4073,毛刷,4
4074,测排卵试纸,4
4075,小笼汤包纸,4
4076,星巴克塑料防漏塞,4
4077,陶瓷蜡烛杯,4
4078,星巴克纸杯,4
4079,纸杯蛋糕包装,4
4080,棉质浴帽,4
4081,金属丝清洁球,4
4082,炖汤砂锅,4
4083,竹席,4
4084,手机套,4
4085,有眼纽扣,4
4086,有脚纽扣,4
4087,包布纽扣,4
4088,手工艺纽,4
4089,树脂纽,4
4090,牛角扣,4
4091,绳扣,4
4092,不饱和树脂扣,4
4093,白蝶贝,4
4094,茶碟贝,4
4095,鲍鱼贝,4
4096,椰壳纽,4
4097,木头纽,4
4098,单片眼镜,4
4099,变色眼镜,4
4100,水晶眼镜,4
4101,篮球眼镜,4
4102,自调近视眼镜,4
4103,可后视反光眼镜,4
4104,远视眼矫正眼镜,4
4105,散光矫正眼镜,4
4106,电视眼镜,4
4107,功能眼镜,4
4108,3D眼镜,4
4109,用过的卤料包,4
4110,颜料盒子,4
4111,假指甲,4
4112,光疗甲假指甲,4
4113,可擦水笔,4
4114,手指甲甲盖,4
4115,麦当劳番茄酱包装,4
4116,绿豆的包装壳,4
4117,红豆的包装,4
4118,美白牙贴,4
4119,水果味泡泡糖,4
4120,破扇子,4
4121,香氛蜡烛,4
4122,婴儿爽身粉,4
4123,身体霜,4
4124,湿卫生巾,4
4125,瘦脸贴,4
4126,脱毛蜡纸,4
4127,王八壳,4
4128,飞行棋,4
4129,擦鞋套,4
4130,空调被,4
4131,抽纸,4
4132,卷纸,4
4133,手帕纸,4
4134,一次性衣物,4
4135,一次性鞋套,4
4136,防溢母乳垫,4
4137,后跟垫,4
4138,脚跟垫,4
4139,脚锉板,4
4140,洁面扑,4
4141,洁面棉,4
4142,宠物食物包装袋,4
4143,猫砂,4
4144,母乳保存袋,4
4145,橡胶厕通,4
4146,鞋刷,4
4147,检孕试纸（条）,4
4148,污染了的纸张,4
4149,木柄油刷,4
4150,烧烤木炭,4
4151,铁筷,4
4152,砂袋,4
4153,烧烤清洁刷,4
4154,清洁刷,4
4155,连裤袜,4
4156,塑料勺子,4
4157,檀香扇,4
4158,方便面口袋,4
4159,立顿奶茶包装袋,4
4160,猫抓板,4
4161,木质麻绳,4
4162,猪肉的包装盒,4
4163,月抛隐形眼镜,4
4164,月抛美瞳,4
4165,月抛,4
4166,用过的橡皮泥,4
4167,用过的全棉时代纸巾,4
4168,用过的茶包,4
4169,羊肉的包装盒,4
4170,眼影刷,4
4171,修容刷,4
4172,小提琴琴弦,4
4173,洗发水,4
4174,洗发膏,4
4175,玩过的橡皮泥,4
4176,兔子毛,4
4177,陶瓷酒瓶,4
4178,碎盘子,4
4179,碎瓷片,4
4180,碎杯子,4
4181,素颜霜,4
4182,速冻食品的包装,4
4183,速冻饺子盒,4
4184,速冻包子的包装,4
4185,撕拉性唇彩,4
4186,蔬菜保鲜膜,4
4187,使用过的全棉时代纸巾,4
4188,盛放果皮的垃圾袋,4
4189,腮红刷,4
4190,润唇油,4
4191,日抛隐形眼镜,4
4192,日抛美瞳,4
4193,染色假发,4
4194,祛黑头贴,4
4195,青口贝贝壳,4
4196,气垫腮红,4
4197,破旧砂锅,4
4198,牛肉的包装盒,4
4199,年抛隐形眼镜,4
4200,年抛美瞳,4
4201,年抛,4
4202,眉毛雨衣,4
4203,眉粉刷,4
4204,猫眼螺壳,4
4205,猫的毛发,4
4206,绿茶包,4
4207,蓝笔,4
4208,口红刷,4
4209,吉他的弦,4
4210,季抛隐形眼镜,4
4211,季抛美瞳,4
4212,季抛,4
4213,花茶包,4
4214,红糖包装袋,4
4215,黑笔,4
4216,过期的素颜霜,4
4217,过期的粉底液,4
4218,过期的粉底,4
4219,过期的防晒霜,4
4220,果冻包装盒,4
4221,挂耳茶杯,4
4222,狗粮包装袋,4
4223,狗的毛发,4
4224,干脆面的包装袋,4
4225,干草袋,4
4226,粉底刷,4
4227,废弃的扫把,4
4228,防蛀片,4
4229,防蚊手套,4
4230,防霉片,4
4231,方便面面桶,4
4232,方便面的面盒,4
4233,方便面的叉子,4
4234,方便面蔬菜包,4
4235,方便面的包装袋,4
4236,番茄酱的包装袋,4
4237,发热袋,4
4238,丢尽了烟头的饮料瓶,4
4239,定妆粉,4
4240,电动牙刷头,4
4241,带有粪便的纸尿裤,4
4242,带有粪便的尿不湿,4
4243,大提琴琴弦,4
4244,打泡网,4
4245,大骨头,4
4246,costa咖啡杯,4
4247,唇油,4
4248,唇彩,4
4249,仓鼠毛,4
4250,冰淇凌纸,4
4251,便签,4
4252,碧根果果壳,4
4253,笔,4
4254,棒棒冰包装袋,4
4255,白菜包装盒,4
4256,祛痘贴,4
4257,睫毛雨衣,4
4258,泡面调料塑料包,4
4259,打包锡纸盒,4
4260,餐巾纸,4
4261,线团,4
4262,巧克力盒子,4
4263,食品包装纸盒,4
4264,豆腐塑料盒,4
4265,冷冻食品用的冰袋,4
4266,餐巾,4
4267,针线,4
4268,包书皮,4
4269,废花盆,4
4270,方便面调料包,4
4271,陶瓷,4
4272,坏了的碗,4
4273,方便面的调料包,4
4274,碗,4
4275,茶碗,4
4276,瓷碗,4
4277,餐巾纸盒,4
4278,调料包装,4
4279,书皮,4
4280,破碎的花盆,4
4281,面包包装袋,4
4282,油污的报纸,4
4283,污染的纸,4
4284,食品包装塑料盒,4
4285,打碎的碗,4
4286,饭碗,4
4287,吃完的泡面盒,4
4288,面霜,4
4289,膨化食品包装,4
4290,耳线,4
4291,医用冰袋,4
4292,方便面碗,4
4293,塑料包书纸,4
4294,被油污污染的纸盒,4
4295,锡纸盒,4
4296,保鲜用的冰袋,4
4297,速冻饺子内塑料盒,4
4298,快递冰袋,4
4299,冷冻用冰袋,4
4300,冰箱冰袋,4
4301,牙,4
4302,针,4
4303,针线包,4
4304,方便面纸盒包装,4
4305,食品包装纸,4
4306,酱油包装纸,4
4307,带血塑料袋,4
4308,废旧塑料袋,4
4309,废塑料袋,4
4310,干净的塑料袋,4
4311,棉签棒,4
4312,脏塑料袋,4
4313,酒精棉,4
4314,食物包装纸,4
4315,废纸屑,4
4316,碎的废纸,4
4317,卫生间废纸,4
4318,冷饮包装袋,4
4319,速冻食品包装纸,4
4320,棒棒糖杆,4
4321,小蛋糕的袋子,4
4322,奇趣蛋包装,4
4323,方便面袋,4
4324,方便面袋子,4
4325,方便面盒子,4
4326,方便面料包,4
4327,被油污的报纸,4
4328,肮脏塑料袋,4
4329,包蛋糕的塑料袋,4
4330,包装塑料袋,4
4331,包装塑料纸,4
4332,薄型塑料袋,4
4333,冷饮袋,4
4334,冷饮盒,4
4335,书签,4
4336,擦过菜汁的抽纸,4
4337,菜饭盒,4
4338,食物包装,4
4339,食品盒,4
4340,蛋糕包装,4
4341,食品袋,4
4342,蛋糕包装盒,4
4343,棉花签,4
4344,被油污染的旧报纸,4
4345,擦桌子的报纸,4
4346,糖果纸,4
4347,被污染的报纸,4
4348,糖果包装,4
4349,饭盒,4
4350,食物纸袋,4
4351,食物包装袋,4
4352,彩色塑料纸,4
4353,被污染的旧报纸,4
4354,面膜包装,4
4355,面膜袋子,4
4356,面膜纸,4
4357,潮湿塑料袋,4
4358,快递纸,4
4359,巧克力包装纸,4
4360,被油污污染的旧报纸,4
4361,绿箭口香糖,4
4362,过期的口香糖,4
4363,口香糖包装纸,4
4364,糖包装,4
4365,带酱汁的塑料袋,4
4366,PE塑料袋,4
4367,保温棉,4
4368,水果盒,4
4369,巧克力袋子,4
4370,废弃花盆,4
4371,食品包装塑料袋,4
4372,泡面盒,4
4373,泡面盒子,4
4374,泡面纸碗,4
4375,包装袋,4
4376,大米包装袋,4
4377,带血包装袋,4
4378,蛋白素肉包装袋,4
4379,服装包装袋,4
4380,化妆品包装袋,4
4381,酒精棉片包装袋,4
4382,咖啡包装袋,4
4383,茶叶袋,4
4384,茶包袋,4
4385,茶袋,4
4386,茶壶碎片,4
4387,米袋,4
4388,挂耳咖啡包,4
4389,喝完的咖啡纸杯,4
4390,带肉牛骨头,4
4391,咖啡杯盖,4
4392,牛大骨,4
4393,过期洗发水,4
4394,破瓷碗,4
4395,陶瓷碗,4
4396,破碎瓷碗,4
4397,碎陶瓷碗,4
4398,废抹布,4
4399,旧抹布,4
4400,油抹布,4
4401,含油抹布,4
4402,废旧抹布,4
4403,破抹布,4
4404,一次性抹布,4
4405,擦过鼻涕的餐巾纸,4
4406,擦拭过的餐巾纸,4
4407,餐巾纸包装,4
4408,餐巾纸袋子,4
4409,带鼻涕的餐巾纸,4
4410,废餐巾纸,4
4411,废弃餐巾纸,4
4412,脏餐巾纸,4
4413,餐巾紙,4
4414,湿餐巾,4
4415,破旧陶瓷,4
4416,破碎陶瓷,4
4417,碎陶瓷,4
4418,陶瓷茶杯,4
4419,陶瓷茶叶罐,4
4420,被污染的纸,4
4421,被油污染的纸,4
4422,受过污染的纸,4
4423,严重污染的纸张,4
4424,虎牙,4
4425,乳牙,4
4426,象牙,4
4427,钉书针,4
4428,缝纫针,4
4429,豆腐包袋盒,4
4430,可降解塑料袋,4
4431,速冻饺子包装,4
4432,用过的草纸,4
4433,黄草纸烧的灰,4
4434,金属钢笔,4
4435,湿的纸张,4
4436,碎片纸张,4
4437,污染较严重的纸张,4
4438,污染严重的纸张,4
4439,食品包裝,4
4440,污染旧报纸,4
4441,油旧报纸,4
4442,油污旧报纸,4
4443,油污染的旧报纸,4
4444,尿不湿,4
4445,硬贝壳,4
4446,硬果壳,4
4447,毛巾,4
4448,竹筷,4
4449,椰子,4
4450,田螺,4
4451,创可贴,4
4452,餐盒,4
4453,油污染旧报纸,4
4454,牛奶纸袋,4
4455,一次性纸袋,4
4456,污染过的纸板箱,4
4457,榴莲果皮,4
4458,纸制茶叶罐,4
4459,立顿红茶包,4
4460,一次性茶包,4
4461,蛤蜊,4
4462,玉米壳,4
4463,蛏子,4
4464,咖啡纸杯,4
4465,纸杯,4
4466,鸡毛掸,4
4467,鸡毛掸子,4
4468,鸭毛鸡毛,4
4469,大骨,4
4470,碎瓷,4
4471,碎陶,4
4472,用过的湿餐巾纸,4
4473,陶瓷品,4
4474,掉下来的牙齿,4
4475,塑料牙膏管,4
4476,塑料牙膏皮,4
4477,牙膏包装皮,4
4478,牙膏管,4
4479,牙膏罐,4
4480,牙膏软管,4
4481,牙签棒,4
4482,牙签盒,4
4483,废旧牙刷,4
4484,塑料牙刷,4
4485,牙刷壳,4
4486,一次性牙刷,4
4487,U型回形针,4
4488,彩色回形针,4
4489,灰,4
4490,污染严重的纸,4
4491,粽子叶子,4
4492,益达口香糖,4
4493,盒饭盒,4
4494,聚乙烯饭盒,4
4495,塑料一次性饭盒,4
4496,粉碎后的打印纸,4
4497,复合包装,4
4498,卡,4
4499,玻尿酸小玻璃瓶,4
4500,泡沫餐盒,4
4501,泡沫袋,4
4502,泡沫垫,4
4503,酒瓶塞子,4
4504,锅盖,4
4505,铝箔包,4
4506,指甲,4
4507,一次性铝箔餐盒,4
4508,铝箔餐盒,4
4509,被污染的旧衣服,4
4510,被污染的衣服,4
4511,被污染衣服,4
4512,大骨（如：猪腿骨）,4
4513,儿童尿不湿,4
4514,没用过的尿不湿,4
4515,湿了的尿不湿,4
4516,小孩尿不湿,4
4517,婴儿尿不湿,4
4518,婴儿一次性尿不湿,4
4519,用过的尿不湿,4
4520,结成团的猫砂,4
4521,使用过的猫砂,4
4522,用过的猫砂,4
4523,抽完的烟蒂,4
4524,抽完烟的烟蒂,4
4525,香烟蒂,4
4526,烟蒂海绵头,4
4527,包装干燥剂,4
4528,石灰干燥剂,4
4529,衣物干燥剂,4
4530,大核桃壳,4
4531,干燥剂（食品包装内）,4
4532,宠物毛发,4
4533,动物毛发,4
4534,灰尘毛发,4
4535,玻璃胶带,4
4536,废胶带,4
4537,封箱胶带,4
4538,双面胶带,4
4539,塑料胶带,4
4540,透明胶带,4
4541,废毛巾,4
4542,废弃的毛巾,4
4543,废弃毛巾,4
4544,干毛巾,4
4545,笔盖,4
4546,笔囊,4
4547,瓷制品,4
4548,笔屑,4
4549,笔芯,4
4550,擦眼镜布,4
4551,黑框眼镜,4
4552,隐形眼镜片,4
4553,过期隐形眼镜,4
4554,zippo打火机,4
4555,打火机油,4
4556,火机,4
4557,金属打火机,4
4558,塑料打火机,4
4559,废胶水,4
4560,万能胶水,4
4561,504胶水废包装,4
4562,504胶水,4
4563,亚克力胶水,4
4564,椰子皮,4
4565,海苔袋子,4
4566,猪肉骨头,4
4567,牛肉粒包装袋,4
4568,大螃蟹壳,4
4569,香肠袋,4
4570,使用过的创可贴,4
4571,用的创可贴,4
4572,擦鼻涕纸,4
4573,厨房纸,4
4574,贝壳类弃物,4
4575,贝壳类,4
4576,大贝壳,4
4577,扇贝贝壳,4
4578,搽鼻涕纸,4
4579,小贝壳,4
4580,有油漆的纸,4
4581,水彩,4
4582,狗骨头,4
4583,骨头棒,4
4584,吃剩的快餐盒,4
4585,快递餐盒,4
4586,使用过的餐盒,4
4587,使用过的纸质餐盒,4
4588,塑料餐盒,4
4589,外发餐盒,4
4590,湿纸,4
4591,纸质一次性杯子,4
4592,病人换下来的纸尿裤,4
4593,干的纸尿裤,4
4594,尿裤,4
4595,湿的纸尿裤,4
4596,湿纸尿裤,4
4597,一次性纸尿裤,4
4598,婴儿纸尿裤,4
4599,用过的纸尿裤,4
4600,立顿绿茶包,4
4601,咖啡纸杯盖,4
4602,咖啡纸杯(内表面附塑料膜),4
4603,干净的纸杯,4
4604,可口可乐纸杯,4
4605,湿纸杯,4
4606,没用过的纸杯,4
4607,一次性牛奶袋,4
4608,大骨棒,4
4609,碎布头,4
4610,湿巾纸包装,4
4611,干果壳,4
4612,坚果果壳,4
4613,打扫灰尘,4
4614,扫地灰尘,4
4615,煤灰,4
4616,生石灰包,4
4617,污染严重的纸盒,4
4618,粽子叶,4
4619,一次性饭盒,4
4620,一次性塑料盒饭盒,4
4621,一次性塑料饭盒,4
4622,磁卡,4
4623,标签卡,4
4624,红酒瓶瓶塞,4
4625,坏发卡,4
4626,火锅包装,4
4627,陶瓷砂锅,4
4628,脚指甲,4
4629,指甲盖,4
4630,胡子,4
4631,污染的衣服,4
4632,中药壶,4
4633,腿骨,4
4634,饲料袋,4
4635,水笔杆,4
4636,水笔笔杆,4
4637,圆珠笔杆,4
4638,塑料笔壳,4
4639,塑料笔套,4
4640,圆珠笔笔套,4
4641,干纸巾,4
4642,湿的纸巾,4
4643,受污纸巾,4
4644,纸巾包装,4
4645,外卖塑料餐盒,4
4646,干尿裤,4
4647,饭菜盒,4
4648,纸杯盖,4
4649,用过的一次性纸杯,4
4650,用过的纸杯,4
4651,瓷片,4
4652,塑胶尺,4
4653,直尺,4
4654,湿巾,4
4655,坚果,4
4656,一次性勺子,4
4657,粽子壳,4
4658,一次性塑料盒饭,4
4659,一次性塑料盒,4
4660,一次性塑料,4
4661,木头铅笔,4
4662,木制铅笔,4
4663,铅笔头,4
4664,铅笔自动铅,4
4665,牛腿骨头,4
4666,香烟过滤嘴,4
4667,香烟灰烬,4
4668,香烟屁股,4
4669,海绵垫,4
4670,海绵纸,4
4671,海绵拖把,4
4672,皮筋,4
4673,皮屑,4
4674,塑料笔,4
4675,榴莲果核,4
4676,薯片包装,4
4677,薯片袋子,4
4678,薯片纸盒,4
4679,蛋黄月饼塑料包装盒,4
4680,用过的湿巾,4
4681,用过的湿巾纸,4
4682,湿巾紙,4
4683,坏钢笔,4
4684,钢笔墨囊,4
4685,钢笔里的墨囊,4
4686,一次性塑料布,4
4687,一次性塑料杯子,4
4688,一次性塑料餐具,4
4689,一次性塑料水杯,4
4690,标签色带,4
4691,自动铅,4
4692,烟屁股,4
4693,烟头,4
4694,塑料水笔,4
4695,塑料圆珠笔,4
4696,废弃的圆珠笔,4
4697,墨水笔,4
4698,水笔外壳,4
4699,中性水笔,4
4700,颜料板,4
4701,颜料笔,4
4702,画画颜料,4
4703,彩色颜料,4
4704,废弃水粉颜料,4
4705,塑料布,4
4706,自动铅笔,4
4707,塑料拖把,4
4708,旧拖把,4
4709,蛋黄饼塑料包装盒,4
4710,调料塑料包装,4
4711,食品塑料包装,4
4712,食品塑料包装袋,4
4713,塑料包装袋,4
4714,塑料包装纸,4
4715,一次塑料杯,4
4716,用过的塑料杯子,4
4717,纸巾塑料包装袋,4
4718,藤席,4
4719,沐浴乳,4
4720,油画,4
4721,眼霜,4
4722,护目镜,4
4723,唇膏,4
4724,过滤器,4
4725,乳胶枕,4
4726,卸妆油,4
4727,搅拌棒,4
4728,梳子,4
4729,窗纱,4
4730,乳胶手套,4
4731,护垫,4
4732,发圈,4
4733,剪纸,4
4734,手环,4
4735,盘子,4
4736,一次性台布,4
4737,浴帽,4
4738,洗面奶,4
4739,图钉,4
4740,带防晒霜的防晒霜罐,4
4741,空气净化器滤网,4
4742,空气净化器滤芯,4
4743,棉质卫生巾,4
4744,使用过的女性卫生巾,4
4745,用过的卫生巾,4
4746,用过的一次性筷子,4
4747,木质搅拌棒,4
4748,钟,4
4749,用过的保鲜袋,4
4750,污染过的保鲜袋,4
4751,食物保鲜袋,4
4752,鞋套,4
4753,塑料小扇子,4
4754,纸张鞭炮,4
4755,写过毛笔字的报纸,4
4756,猪毛,4
4757,珊瑚,4
4758,夏威夷果,4
4759,厨房垃圾袋,4
4760,干净的垃圾袋,4
4761,破损垃圾袋,4
4762,盛装湿垃圾的垃圾袋,4
4763,污损垃圾袋,4
4764,用过的暖宝宝,4
4765,暖宝宝帖,4
4766,旧筷子,4
4767,用过的筷子,4
4768,雾霾口罩,4
4769,一次性口罩包装袋,4
4770,假发套,4
4771,擦手的面巾纸,4
4772,牛奶瓶吸管,4
4773,使用过的吸管,4
4774,吸管包装纸,4
4775,用过的吸管,4
4776,碎小肥皂,4
4777,肥皂外包装,4
4778,用过的保鲜膜,4
4779,纸尿片,4
4780,用过的尿片,4
4781,果冻盒,4
4782,孩子尿片,4
4783,没用过尿片,4
4784,小修正带,4
4785,孩子用过的尿片,4
4786,修正带内芯,4
4787,孩子的尿片,4
4788,羊骨头,4
4789,猪骨,4
4790,肋骨,4
4791,净水器滤芯,4
4792,饰品,4
4793,化妆粉饼,4
4794,活性炭滤芯,4
4795,洗衣粉的包装袋,4
4796,洗碗手套,4
4797,脏的橡胶手套,4
4798,高裤腰带,4
4799,中性笔塑料袋,4
4800,荧光手环,4
4801,水饺袋,4
4802,水饺盒,4
4803,沙拉酱包装,4
4804,辣条袋子,4
4805,包海鲜的袋子,4
4806,海鲜壳,4
4807,装海鲜的袋子,4
4808,夏威夷果的壳,4
4809,羊蝎子骨头,4
4810,蛋挞壳,4
4811,蛋挞托,4
4812,披萨盒子,4
4813,披萨饼盒,4
4814,吸尘器垃圾,4
4815,汉堡盒,4
4816,光盘片,4
4817,动物羽毛,4
4818,竹签子,4
4819,卫生棉,4
4820,板刷,4
4821,过期浓汤宝,4
4822,古筝琴弦,4
4823,战斧牛排骨头,4
4824,发绳,4
4825,火锅底料包装,4
4826,鞋底保护膜,4
4827,马桶吸,4
4828,竹筒,4
4829,甜牙齿糖果包装纸,4
4830,滤水壶滤芯,4
4831,散热贴,4
4832,光盘盒,4
4833,海洋球,4
4834,炭笔,4
4835,蒲扇,4
4836,养花土,4
4837,CoCo奶茶杯,4
4838,木制鸟笼,4
4839,无受污染纸制品,4
4840,热饮瓶盖,4
4841,香肠包装纸,4
4842,自贴纸,4
4843,面包包装纸,4
4844,手纸,4
4845,厕所纸,4
4846,成人尿布,4
4847,A4包装纸袋,4
4848,安瓶,4
4849,大便纸,4
4850,零食塑料袋,4
4851,石头,4
4852,碎木材,4
4853,家用棉签,4
4854,环形针,4
4855,冷冻食品塑料袋,4
4856,PE塑料,4
4857,竹质晾衣架,4
4858,快递防水袋,4
4859,厕纸,4
4860,奶茶杯子,4
4861,纸手帕,4
4862,小核桃,4
4863,瓷器,4
4864,秸秆,4
